adm1,hh_id,weight,d_cm,d_nutr,d_satt,d_educ,d_elct,d_wtr,d_sani,d_hsg,d_ckfl,d_asst,wealth,urban,mpi,severe,mpi_poor,vulnerable,p20,ext,np20
BUDUDA,2430019,3.06432,0,0,0,1,1,0,1,1,1,1,0.51072,0,0.444444444,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2430020,1.02144,0,0,0,1,1,0,1,1,1,1,0.51072,0,0.444444444,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2430021,0.51072,0,0,0,0,1,0,1,1,1,1,0.51072,0,0.277777778,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2430022,3.06432,0,0,0,0,1,0,1,1,1,1,0.51072,0,0.277777778,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2430023,0.51072,0,0,0,1,1,0,1,1,1,1,0.51072,0,0.444444444,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2430024,0.51072,0,0,0,0,1,0,1,1,1,0,0.51072,0,0.222222222,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2430025,3.06432,0,0,0,0,1,0,1,0,1,0,0.51072,0,0.166666667,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
BUDUDA,2430026,0.51072,0,0,0,1,1,1,1,1,1,1,0.51072,0,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2430027,2.5536,0,0,0,0,0,0,1,1,1,0,0.51072,0,0.166666667,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
BUDUDA,2440001,3.56693,1,0,0,0,1,0,1,1,1,1,0.713386,0,0.444444444,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440002,6.420474,0,0,0,0,1,1,1,1,1,0,0.713386,0,0.277777778,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440003,2.853544,0,0,1,1,1,1,1,1,1,0,0.713386,0,0.611111111,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440004,0.713386,0,0,0,0,1,0,1,1,1,1,0.713386,0,0.277777778,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440005,2.853544,0,0,0,0,1,0,1,1,1,0,0.713386,0,0.222222222,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440006,2.853544,0,1,0,0,1,1,1,1,1,1,0.713386,0,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440008,4.280316,0,0,0,0,1,0,1,1,1,1,0.713386,0,0.277777778,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440009,1.426772,0,0,0,0,1,1,1,1,1,1,0.713386,0,0.333333333,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440010,4.280316,0,0,0,0,1,1,1,1,1,0,0.713386,0,0.277777778,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440011,3.56693,0,0,0,0,1,0,1,1,1,0,0.713386,0,0.222222222,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440012,4.280316,1,1,0,0,1,0,1,1,1,1,0.713386,0,0.611111111,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440013,4.280316,0,0,0,0,1,0,1,1,1,1,0.713386,0,0.277777778,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440014,3.56693,0,0,0,0,1,0,1,1,1,0,0.713386,0,0.222222222,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440015,4.993702,0,1,0,0,1,0,1,1,1,1,0.713386,0,0.444444444,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440016,0.713386,0,0,0,0,1,0,1,1,1,0,0.713386,0,0.222222222,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440017,2.853544,0,0,0,1,1,1,1,1,1,0,0.713386,0,0.444444444,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440018,2.853544,0,1,0,0,1,1,1,1,1,0,0.713386,0,0.444444444,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440019,2.853544,0,0,0,0,1,1,1,1,1,0,0.713386,0,0.277777778,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440020,3.56693,0,0,0,1,1,1,1,1,1,0,0.713386,0,0.444444444,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440021,0.713386,0,0,0,1,1,1,1,1,0,1,0.713386,0,0.444444444,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440022,3.56693,0,0,0,0,1,0,1,1,1,0,0.713386,0,0.222222222,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440023,2.140158,0,0,0,0,1,1,1,1,1,1,0.713386,0,0.333333333,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440024,1.426772,0,0,0,1,1,0,1,1,1,1,0.713386,0,0.444444444,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440025,1.426772,0,0,0,1,1,1,1,1,1,0,0.713386,0,0.444444444,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440026,1.426772,0,0,0,1,1,1,1,1,1,1,0.713386,0,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440027,2.140158,0,0,0,1,1,0,1,1,1,0,0.713386,0,0.388888889,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440028,0.713386,0,0,0,0,1,1,1,1,1,1,0.713386,0,0.333333333,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440029,4.280316,0,0,0,0,1,1,1,1,1,1,0.713386,0,0.333333333,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2440030,3.56693,0,1,0,0,1,1,1,1,1,1,0.713386,0,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450001,1.77554,0,0,0,0,1,0,0,1,1,0,0.355108,0,0.166666667,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
BUDUDA,2450002,1.420432,0,0,0,1,1,0,1,1,1,0,0.355108,0,0.388888889,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450003,0.710216,0,0,0,1,1,0,1,1,1,1,0.355108,0,0.444444444,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450004,2.130648,0,0,0,0,1,0,1,1,1,1,0.355108,0,0.277777778,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450005,1.77554,0,0,0,0,1,0,1,1,1,1,0.355108,0,0.277777778,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450006,2.485756,0,1,0,1,1,1,1,1,1,1,0.355108,0,0.666666667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450007,1.065324,0,0,0,1,1,0,1,1,1,1,0.355108,0,0.444444444,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450008,2.130648,0,0,0,0,1,0,1,1,1,1,0.355108,0,0.277777778,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450009,2.840864,0,0,1,0,1,0,0,1,1,0,0.355108,0,0.333333333,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450010,2.485756,0,0,0,0,1,0,0,1,1,1,0.355108,0,0.222222222,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450011,2.840864,0,0,0,1,1,1,1,1,1,1,0.355108,0,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450012,1.77554,0,0,0,1,1,1,1,1,1,1,0.355108,0,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450013,3.195972,0,0,0,0,1,1,1,1,1,1,0.355108,0,0.333333333,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450014,1.420432,0,0,0,0,1,1,1,1,1,1,0.355108,0,0.333333333,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450015,1.420432,0,0,0,0,1,1,1,1,1,1,0.355108,0,0.333333333,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450016,1.420432,0,0,0,0,1,1,1,1,1,1,0.355108,0,0.333333333,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450017,2.485756,0,0,0,0,1,0,1,1,1,1,0.355108,0,0.277777778,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450018,1.77554,0,0,0,0,1,0,1,1,1,0,0.355108,0,0.222222222,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450019,2.130648,0,0,0,0,1,0,1,1,1,1,0.355108,0,0.277777778,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450020,1.420432,0,0,0,0,1,0,1,1,1,0,0.355108,0,0.222222222,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450021,2.130648,0,1,0,1,1,0,1,1,1,0,0.355108,0,0.555555556,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450022,1.77554,0,0,0,0,1,0,1,1,1,1,0.355108,0,0.277777778,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450023,2.840864,0,0,0,0,1,0,1,1,1,1,0.355108,0,0.277777778,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450024,2.130648,0,1,0,0,1,0,1,1,1,1,0.355108,0,0.444444444,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450025,0.355108,0,0,0,1,1,0,1,1,1,0,0.355108,0,0.388888889,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450026,2.130648,0,0,0,1,1,0,1,1,1,1,0.355108,0,0.444444444,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450027,2.485756,0,1,0,0,1,0,1,1,1,0,0.355108,0,0.388888889,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450028,2.130648,0,0,0,1,0,0,1,1,1,0,0.355108,0,0.333333333,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450029,0.355108,0,0,0,0,1,1,1,1,1,1,0.355108,0,0.333333333,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
BUDUDA,2450030,2.840864,0,1,0,0,1,1,1,1,1,1,0.355108,0,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SIRONKO,2460001,3.818716,0,0,0,0,1,1,1,1,1,1,0.954679,0,0.333333333,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
SIRONKO,2460002,0.954679,0,0,0,1,1,1,1,1,1,1,0.954679,0,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
SIRONKO,2460003,7.637432,0,1,0,0,1,1,1,1,1,1,0.954679,0,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
SIRONKO,2460004,0.954679,0,0,0,0,1,1,1,1,1,0,0.954679,0,0.277777778,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
SIRONKO,2460005,2.864037,0,0,0,0,1,0,1,1,1,1,0.954679,0,0.277777778,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
SIRONKO,2460006,5.728074,0,0,0,0,1,0,1,1,1,0,0.954679,0,0.222222222,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
SIRONKO,2460007,4.773395,1,0,0,0,1,0,1,1,1,0,0.954679,0,0.388888889,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
SIRONKO,2460008,4.773395,0,0,0,0,1,1,1,1,1,1,0.954679,0,0.333333333,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
SIRONKO,2460011,4.773395,0,0,1,1,1,1,1,1,1,1,0.954679,0,0.666666667,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
SIRONKO,2460012,5.728074,0,0,0,1,1,1,1,1,1,1,0.954679,0,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
SIRONKO,2460013,3.818716,0,0,0,1,1,1,1,1,1,1,0.954679,0,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
SIRONKO,2460014,6.682753,0,0,0,0,1,1,1,1,1,0,0.954679,0,0.277777778,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
SIRONKO,2460015,2.864037,0,1,0,1,1,1,1,1,1,1,0.954679,0,0.666666667,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
SIRONKO,2460016,4.773395,0,0,0,0,1,0,1,1,1,0,0.954679,0,0.222222222,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
SIRONKO,2460017,3.818716,0,0,0,0,1,0,1,1,1,1,0.954679,0,0.277777778,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
SIRONKO,2460018,3.818716,0,0,1,1,1,0,1,1,1,1,0.954679,0,0.611111111,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
SIRONKO,2460019,4.773395,0,0,0,0,1,1,1,1,1,1,0.954679,0,0.333333333,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
SIRONKO,2460020,6.682753,0,0,0,1,1,0,1,1,1,0,0.954679,0,0.388888889,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
SIRONKO,2460021,6.682753,0,1,0,0,1,1,1,1,1,1,0.954679,0,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
SIRONKO,2460022,7.637432,0,0,0,1,1,1,1,1,1,0,0.954679,0,0.444444444,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
SIRONKO,2460024,5.728074,0,0,0,1,1,0,1,1,1,1,0.954679,0,0.444444444,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
SIRONKO,2460025,1.909358,0,0,0,0,1,0,1,1,1,0,0.954679,0,0.222222222,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
SIRONKO,2460026,7.637432,0,0,0,0,1,1,1,1,1,1,0.954679,0,0.333333333,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
SIRONKO,2460027,5.728074,0,0,0,0,1,1,1,0,1,1,0.954679,0,0.277777778,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
SIRONKO,2460028,2.864037,0,0,0,1,1,1,1,1,1,1,0.954679,0,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
SIRONKO,2460029,4.773395,0,0,0,0,1,1,1,1,1,0,0.954679,0,0.277777778,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
SIRONKO,2460030,4.773395,0,0,0,1,1,1,1,1,1,1,0.954679,0,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
SIRONKO,2470002,6.103416,1,0,1,0,1,0,1,1,1,1,1.017236,0,0.611111111,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2470004,2.034472,0,0,0,0,1,0,1,1,1,1,1.017236,0,0.277777778,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2470005,5.08618,0,0,0,0,1,0,1,1,1,1,1.017236,0,0.277777778,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2470007,7.120652,0,0,0,1,1,0,0,1,1,1,1.017236,0,0.388888889,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2470008,4.068944,0,0,0,0,1,0,1,1,1,1,1.017236,0,0.277777778,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2470010,6.103416,0,0,0,0,1,0,1,1,1,1,1.017236,0,0.277777778,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2470011,5.08618,0,0,0,0,1,0,1,1,1,1,1.017236,0,0.277777778,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2470013,5.08618,0,1,0,0,1,0,1,1,1,0,1.017236,0,0.388888889,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2470014,6.103416,1,0,0,0,1,0,1,1,1,0,1.017236,0,0.388888889,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2470017,8.137888,1,1,0,0,1,1,1,1,1,0,1.017236,0,0.611111111,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2470019,7.120652,0,0,0,0,1,1,1,1,1,0,1.017236,0,0.277777778,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2470020,6.103416,0,0,0,0,1,1,1,1,1,0,1.017236,0,0.277777778,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2470022,4.068944,0,0,0,1,1,1,1,1,1,0,1.017236,0,0.444444444,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2470023,1.017236,0,0,0,1,1,1,1,1,1,1,1.017236,0,0.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2470024,4.068944,0,0,0,0,1,1,1,1,1,0,1.017236,0,0.277777778,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2470026,5.08618,0,0,0,0,1,1,1,1,1,0,1.017236,0,0.277777778,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2470027,4.068944,0,0,0,0,1,0,1,1,1,0,1.017236,0,0.222222222,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2470029,5.08618,0,0,0,0,1,0,1,1,1,1,1.017236,0,0.277777778,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2470030,2.034472,0,0,0,1,1,0,1,1,1,1,1.017236,0,0.444444444,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2470032,5.08618,0,0,0,0,1,0,1,1,1,0,1.017236,0,0.222222222,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2470033,3.051708,0,0,0,1,1,0,1,1,1,1,1.017236,0,0.444444444,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2470035,3.051708,0,0,0,1,1,0,1,1,1,1,1.017236,0,0.444444444,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2470036,4.068944,0,0,0,0,1,1,1,1,1,0,1.017236,0,0.277777778,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2470038,2.034472,0,0,0,1,1,0,1,1,1,1,1.017236,0,0.444444444,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2470039,2.034472,0,0,0,0,1,1,1,1,1,1,1.017236,0,0.333333333,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2470041,3.051708,0,0,0,0,1,1,1,1,1,0,1.017236,0,0.277777778,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2470042,2.034472,0,0,0,1,1,1,1,1,1,1,1.017236,0,0.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2470044,6.103416,0,0,0,0,1,1,1,1,1,1,1.017236,0,0.333333333,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2480001,5.13242,1,0,0,1,1,1,0,0,1,0,1.026484,0,0.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2480002,1.026484,0,0,0,0,1,0,1,1,1,1,1.026484,0,0.277777778,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2480004,6.158904,0,0,0,0,1,0,1,1,1,1,1.026484,0,0.277777778,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2480006,7.185388,0,0,0,0,1,0,0,0,1,1,1.026484,0,0.166666667,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
SIRONKO,2480007,6.158904,0,1,0,1,1,0,1,1,1,0,1.026484,0,0.555555556,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2480008,2.052968,0,0,0,1,1,0,1,1,1,1,1.026484,0,0.444444444,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2480009,2.052968,0,0,0,0,1,0,1,1,1,1,1.026484,0,0.277777778,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2480012,3.079452,0,0,0,0,1,0,1,1,1,1,1.026484,0,0.277777778,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2480013,3.079452,0,0,0,1,1,0,1,1,1,1,1.026484,0,0.444444444,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2480014,5.13242,0,1,0,0,1,0,0,1,1,1,1.026484,0,0.388888889,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2480015,2.052968,0,0,0,0,1,0,1,1,1,1,1.026484,0,0.277777778,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2480017,3.079452,0,0,0,0,1,0,1,1,1,0,1.026484,0,0.222222222,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2480018,5.13242,0,1,0,0,1,0,1,1,1,0,1.026484,0,0.388888889,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2480019,6.158904,0,0,1,0,1,0,1,1,1,1,1.026484,0,0.444444444,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2480020,1.026484,0,0,0,1,1,0,1,1,1,1,1.026484,0,0.444444444,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2480022,7.185388,0,1,0,0,1,1,1,1,1,1,1.026484,0,0.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2480023,4.105936,0,0,0,0,1,0,1,1,1,1,1.026484,0,0.277777778,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2480024,2.052968,0,0,0,1,1,0,1,1,1,1,1.026484,0,0.444444444,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2480025,6.158904,0,1,0,0,1,0,1,1,1,0,1.026484,0,0.388888889,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2480027,4.105936,0,0,0,1,1,0,1,1,1,1,1.026484,0,0.444444444,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2480028,8.211872,0,0,1,1,1,0,1,1,1,1,1.026484,0,0.611111111,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2480029,5.13242,0,0,0,0,1,0,1,1,1,0,1.026484,0,0.222222222,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2480030,1.026484,0,0,0,1,1,0,1,1,1,1,1.026484,0,0.444444444,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2480031,5.13242,0,0,0,1,1,0,1,1,1,1,1.026484,0,0.444444444,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2480034,8.211872,1,0,0,1,1,0,1,1,1,1,1.026484,0,0.611111111,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2480035,4.105936,0,0,0,1,1,0,1,1,1,1,1.026484,0,0.444444444,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2480036,2.052968,0,0,0,0,1,0,1,1,1,1,1.026484,0,0.277777778,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
SIRONKO,2490001,3.537208,0,0,0,0,1,1,1,1,1,1,1.768604,0,0.333333333,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
SIRONKO,2490002,10.611624,1,0,0,0,1,0,1,0,1,0,1.768604,0,0.333333333,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
SIRONKO,2490003,5.305812,0,0,0,1,1,0,1,1,1,1,1.768604,0,0.444444444,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
SIRONKO,2490004,1.768604,0,0,0,1,1,1,1,1,1,0,1.768604,0,0.444444444,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
SIRONKO,2490005,1.768604,0,0,0,1,1,0,1,1,1,1,1.768604,0,0.444444444,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
SIRONKO,2490006,7.074416,0,0,0,0,1,0,1,0,1,1,1.768604,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
SIRONKO,2490007,7.074416,0,0,0,1,1,1,1,1,1,1,1.768604,0,0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
SIRONKO,2490008,12.380228,0,0,0,0,1,1,1,1,1,1,1.768604,0,0.333333333,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
SIRONKO,2490009,8.84302,0,0,0,1,1,1,1,1,1,0,1.768604,0,0.444444444,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
SIRONKO,2490010,5.305812,0,0,0,0,1,1,1,1,1,1,1.768604,0,0.333333333,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
SIRONKO,2490011,3.537208,0,0,0,1,1,1,1,1,1,0,1.768604,0,0.444444444,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
SIRONKO,2490012,5.305812,0,0,0,0,1,1,1,1,1,1,1.768604,0,0.333333333,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
SIRONKO,2490013,7.074416,0,0,0,0,1,1,1,1,1,1,1.768604,0,0.333333333,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
SIRONKO,2490014,10.611624,0,0,0,0,1,1,1,1,1,1,1.768604,0,0.333333333,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
SIRONKO,2490015,1.768604,0,0,0,0,1,1,1,1,1,1,1.768604,0,0.333333333,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
SIRONKO,2490017,12.380228,1,0,0,0,1,0,1,1,1,0,1.768604,0,0.388888889,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
SIRONKO,2490018,3.537208,0,1,0,1,1,1,1,1,1,1,1.768604,0,0.666666667,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
SIRONKO,2490019,5.305812,0,0,0,0,1,0,1,1,1,1,1.768604,0,0.277777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
SIRONKO,2490020,12.380228,0,0,0,0,1,0,0,0,1,1,1.768604,0,0.166666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SIRONKO,2490021,8.84302,0,0,0,0,1,1,1,1,1,0,1.768604,0,0.277777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
SIRONKO,2490023,12.380228,0,0,0,0,1,1,1,1,1,0,1.768604,0,0.277777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
SIRONKO,2490024,5.305812,0,0,0,0,1,1,1,1,1,1,1.768604,0,0.333333333,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
SIRONKO,2490025,10.611624,0,0,0,0,1,0,1,1,1,0,1.768604,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
SIRONKO,2490026,7.074416,0,0,0,1,1,0,1,1,1,1,1.768604,0,0.444444444,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
SIRONKO,2490027,5.305812,0,0,0,0,1,0,1,1,1,1,1.768604,0,0.277777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
SIRONKO,2490028,5.305812,0,0,0,0,1,0,1,1,1,0,1.768604,0,0.222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
